date,location,fuel_type,price_per_liter,station_brand
2025-05-10,Dresden,diesel,5.877000000000001,BP
2026-02-12,Stuttgart,e10,1.476,Shell
2024-08-25,Dortmund,petrol,1.568,BP
2024-09-03,Dresden,diesel,2.169,BP
2024-07-12,Stuttgart,diesel,1.255,Total
2026-01-28,Stuttgart,e10,1.492,Shell
2024-08-07,Berlin,electric,0.327,BP
2025-08-12,Leipzig,e10,1.416,Aral
2025-03-19,Dusseldorf,petrol,1.761,Total
2024-08-07,Dortmund,diesel,1.637,EDEKA
2025-01-27,Dortmund,electric,0.306,Total
2024-05-30,Leipzig,electric,0.357,BP
2026-03-06,Stuttgart,diesel,2.126,EDEKA
2024-04-29,Berlin,diesel,1.219,Aral
2026-01-14,Frankfurt,e10,1.532,Total
2025-03-14,Berlin,petrol,2.138,Aral
2024-07-19,Munich,e5,1.793,Total
2024-09-26,Dortmund,e10,2.016,BP
2024-05-07,Munich,electric,0.223,Rewe
2026-01-15,Munich,electric,0.378,Shell
2025-05-18,Berlin,e10,1.337,Rewe
2025-02-19,Frankfurt,diesel,1.584,EDEKA
2025-11-13,Berlin,electric,0.209,BP
2024-11-13,Hamburg,diesel,2.168,Total
2025-02-22,Cologne,e10,1.72,Shell
2025-05-30,Dortmund,e5,1.899,EDEKA
2026-03-27,Hamburg,diesel,1.454,Aral
2025-03-13,Leipzig,diesel,1.446,Rewe
2025-11-06,Leipzig,e5,1.604,EDEKA
2024-11-20,Munich,e10,1.883,Shell
2025-10-23,Stuttgart,diesel,2.125,BP
2025-05-11,Stuttgart,e10,1.647,Total
2025-01-19,Dresden,e5,1.616,Rewe
2025-07-24,Frankfurt,e10,1.204,BP
2025-01-09,Leipzig,electric,0.24,Rewe
2024-10-28,Munich,e5,1.498,EDEKA
2026-01-01,Dusseldorf,e10,1.669,Rewe
2025-03-10,Leipzig,electric,0.334,Total
2024-10-18,Frankfurt,electric,0.3,BP
2025-04-21,Dresden,diesel,1.417,Total
2024-12-01,Munich,e10,1.492,Aral
2025-07-12,Frankfurt,electric,0.33,Total
2025-10-27,Dortmund,petrol,1.982,Rewe
2026-02-09,Frankfurt,petrol,1.381,Rewe
2024-12-26,Dortmund,e10,1.675,Aral
2025-02-25,Cologne,electric,0.403,BP
2024-12-22,Berlin,e5,2.102,EDEKA
2024-05-22,Dresden,diesel,1.683,Aral
2024-06-26,Cologne,petrol,1.705,BP
2024-12-13,Dresden,electric,0.489,BP
2024-10-09,Frankfurt,diesel,1.585,EDEKA
2024-10-10,Dusseldorf,electric,0.384,EDEKA
2026-02-07,Berlin,diesel,1.772,EDEKA
2024-04-28,Dusseldorf,petrol,2.163,Aral
2024-11-29,Stuttgart,e10,1.529,Shell
2025-02-04,Frankfurt,electric,0.466,Shell
2025-01-29,Cologne,petrol,1.863,Aral
2025-11-16,Hamburg,electric,0.303,EDEKA
2024-11-28,Cologne,e10,1.866,Aral
2024-06-30,Dusseldorf,e10,1.924,Rewe
2025-07-12,Berlin,petrol,1.213,Aral
2026-01-25,Cologne,e5,1.425,EDEKA
2025-07-17,Frankfurt,e10,1.711,EDEKA
2025-08-08,Hamburg,e5,1.479,EDEKA
2024-05-31,Cologne,e5,1.329,Shell
2025-08-09,Dortmund,petrol,1.338,Total
2025-02-22,Hamburg,electric,0.462,Total
2024-10-16,Frankfurt,e10,1.479,BP
2025-01-25,Dusseldorf,e10,1.985,BP
2025-07-15,Dortmund,electric,0.39,BP
2025-07-31,Munich,electric,0.494,Aral
2024-08-06,Leipzig,e10,1.248,Rewe
2026-02-11,Dusseldorf,petrol,1.961,EDEKA
2025-05-25,Munich,diesel,2.171,BP
2026-03-03,Stuttgart,petrol,1.665,EDEKA
2024-08-16,Munich,e5,1.374,Total
2025-11-01,Dresden,petrol,1.964,BP
2024-12-19,Cologne,e10,1.808,Aral
2025-02-21,Dortmund,diesel,1.83,Total
2025-12-09,Dresden,diesel,2.046,Total
2026-03-21,Munich,e10,1.825,Aral
2026-02-10,Leipzig,petrol,1.74,BP
2025-10-28,Cologne,petrol,4.341,Total
2025-07-16,Frankfurt,e10,1.777,Rewe
2024-10-31,Hamburg,electric,0.374,Aral
2025-08-20,Berlin,diesel,2.177,EDEKA
2025-11-16,Frankfurt,diesel,1.492,Rewe
2026-02-06,Stuttgart,e10,2.147,Rewe
2024-09-24,Dresden,electric,0.437,Total
2025-10-26,Munich,e10,1.347,Shell
2025-01-04,Munich,e10,1.698,EDEKA
2026-02-01,Stuttgart,e10,1.789,Shell
2026-02-02,Leipzig,electric,0.478,Total
2025-10-20,Dusseldorf,e10,1.772,Total
2024-12-08,Dusseldorf,e5,2.153,BP
2024-04-26,Dortmund,electric,0.447,Total
2026-03-12,Stuttgart,diesel,1.649,Aral
2025-09-15,Berlin,e5,1.405,BP
2026-03-27,Berlin,electric,0.452,Rewe
2024-07-28,Berlin,electric,0.283,Rewe
2025-04-03,Dortmund,electric,0.405,Shell
2024-05-03,Dusseldorf,diesel,1.673,EDEKA
2024-07-16,Stuttgart,electric,0.399,Aral
2025-12-04,Stuttgart,electric,0.334,Shell
2025-01-04,Frankfurt,e5,2.177,Aral
2024-09-13,Berlin,petrol,2.181,EDEKA
2025-12-07,Dusseldorf,petrol,1.512,Total
2024-09-20,Hamburg,petrol,2.002,Shell
2024-10-03,Leipzig,e5,2.164,EDEKA
2025-11-29,Hamburg,e10,1.452,Shell
2025-02-12,Stuttgart,electric,0.403,Rewe
2024-04-14,Dusseldorf,e10,2.197,Shell
2024-08-28,Munich,petrol,1.813,Rewe
2025-10-02,Dortmund,diesel,1.794,Aral
2024-06-13,Stuttgart,petrol,1.938,BP
2024-08-15,Stuttgart,diesel,1.3,Rewe
2025-08-22,Cologne,electric,0.279,Total
2024-05-12,Frankfurt,electric,0.245,BP
2025-01-16,Leipzig,electric,0.355,Total
2024-05-06,Leipzig,electric,0.417,Aral
2025-04-25,Berlin,e5,1.93,Rewe
2024-06-22,Hamburg,e10,2.179,Rewe
2025-06-08,Frankfurt,petrol,2.105,EDEKA
2025-01-06,Dortmund,diesel,1.35,Rewe
2025-09-03,Dortmund,e10,1.517,EDEKA
2025-03-05,Cologne,e10,1.218,Aral
2024-10-25,Dresden,e10,2.115,BP
2024-11-12,Dusseldorf,diesel,1.707,Rewe
2026-03-18,Berlin,diesel,1.679,Total
2025-01-11,Dortmund,e5,1.576,BP
2025-05-09,Munich,e10,1.441,EDEKA
2024-11-25,Stuttgart,electric,0.485,BP
2025-04-09,Munich,e10,1.544,Rewe
2025-08-14,Hamburg,electric,0.477,Rewe
2024-06-22,Cologne,petrol,1.473,Rewe
2026-03-31,Munich,petrol,1.499,BP
2024-07-29,Berlin,e10,1.44,BP
2025-04-23,Stuttgart,electric,0.406,Shell
2025-04-29,Munich,diesel,1.526,BP
2025-02-16,Leipzig,electric,0.471,Total
2025-01-23,Frankfurt,electric,0.345,Shell
2025-07-15,Cologne,e10,2.191,Aral
2025-11-12,Dusseldorf,electric,0.409,Total
2026-01-03,Cologne,electric,0.49,Aral
2025-04-22,Frankfurt,petrol,1.451,Total
2026-04-03,Hamburg,electric,0.4,EDEKA
2025-09-17,Frankfurt,petrol,1.44,EDEKA
2025-03-26,Dortmund,electric,0.41,Rewe
2025-06-17,Cologne,diesel,1.575,BP
2024-05-10,Dortmund,electric,0.402,Rewe
2024-12-25,Cologne,electric,0.303,Rewe
2026-02-12,Hamburg,diesel,1.498,EDEKA
2024-10-30,Dusseldorf,petrol,1.894,Aral
2026-02-18,Berlin,e10,1.669,Aral
2024-05-25,Leipzig,diesel,1.838,Aral
2024-08-14,Cologne,e10,1.884,BP
2025-11-26,Dortmund,e5,1.533,Shell
2026-03-10,Munich,petrol,1.913,EDEKA
2026-01-21,Stuttgart,diesel,1.23,EDEKA
2025-05-12,Hamburg,electric,0.32,Aral
2024-05-17,Dresden,petrol,1.886,Rewe
2024-06-27,Cologne,e5,1.972,Rewe
2025-03-11,Frankfurt,diesel,1.87,EDEKA
2025-09-28,Frankfurt,e5,1.737,EDEKA
2025-05-15,Dusseldorf,e5,1.438,Aral
2025-07-22,Cologne,e5,1.616,Aral
2025-07-03,Dresden,e5,1.946,Rewe
2025-04-07,Frankfurt,electric,0.305,EDEKA
2025-02-19,Frankfurt,electric,0.498,Aral
2024-06-01,Stuttgart,petrol,1.865,Aral
2024-11-28,Stuttgart,diesel,1.894,Shell
2025-11-24,Cologne,e10,1.493,Total
2025-12-28,Dresden,petrol,1.763,Shell
2024-08-30,Dusseldorf,petrol,1.785,Rewe
2024-09-22,Dusseldorf,e5,1.642,Rewe
2025-08-07,Stuttgart,petrol,1.542,Rewe
2024-10-06,Hamburg,diesel,1.232,Shell
2024-09-12,Cologne,petrol,1.98,BP
2025-10-07,Cologne,petrol,1.3,Total
2024-09-20,Dusseldorf,e10,1.501,Shell
2025-11-10,Frankfurt,e5,1.893,EDEKA
2025-02-02,Cologne,electric,0.378,BP
2025-01-10,Hamburg,petrol,2.125,EDEKA
2025-12-28,Munich,e10,2.033,Shell
2024-07-21,Dortmund,e10,2.124,Rewe
2026-02-14,Dortmund,e10,1.59,Aral
2026-01-28,Stuttgart,e5,2.027,BP
2024-09-06,Dresden,petrol,1.76,EDEKA
2025-02-17,Berlin,petrol,1.374,BP
2024-12-17,Berlin,e5,1.405,Shell
2025-04-30,Frankfurt,e5,1.947,BP
2024-12-15,Munich,e10,2.084,BP
2024-06-12,Dusseldorf,e10,2.025,Shell
2024-07-11,Stuttgart,e10,1.456,Aral
2024-06-11,Hamburg,e5,1.846,Shell
2025-07-30,Hamburg,petrol,1.442,Shell
2024-09-24,Berlin,electric,0.212,EDEKA
2024-09-23,Dusseldorf,petrol,1.314,Shell
2025-03-19,Hamburg,diesel,1.975,Shell
2024-04-26,Hamburg,e5,1.53,Rewe
2025-06-17,Cologne,e10,1.982,BP
2025-10-05,Dresden,electric,0.374,Rewe
2024-05-11,Hamburg,petrol,1.359,Shell
2025-10-22,Dusseldorf,diesel,1.754,EDEKA
2024-05-21,Stuttgart,e10,2.031,Rewe
2025-12-05,Berlin,e5,2.113,Total
2025-10-05,Berlin,e10,1.318,Rewe
2025-02-17,Hamburg,petrol,1.288,BP
2024-08-09,Stuttgart,petrol,1.656,Aral
2025-02-27,Berlin,diesel,1.362,Aral
2025-08-06,Berlin,e5,1.416,Rewe
2025-11-09,Stuttgart,diesel,1.218,BP
2024-04-13,Berlin,e5,1.702,Total
2024-06-19,Dusseldorf,electric,0.391,Aral
2025-03-20,Dresden,electric,0.377,EDEKA
2024-11-11,Dortmund,e10,2.135,Total
2026-04-05,Stuttgart,diesel,1.3,Total
2025-06-27,Dresden,electric,0.234,Total
2025-03-12,Dresden,petrol,2.142,BP
2025-08-17,Munich,e10,1.225,EDEKA
2026-02-06,Frankfurt,electric,0.24,Total
2025-02-26,Leipzig,diesel,2.161,EDEKA
2026-03-06,Berlin,e10,2.05,Aral
2025-07-24,Leipzig,electric,0.239,Shell
2025-12-12,Munich,electric,0.414,BP
2024-07-14,Dortmund,e5,1.784,Aral
2024-10-04,Dusseldorf,e5,2.126,Total
2024-07-12,Dortmund,electric,0.458,EDEKA
2026-01-14,Dortmund,petrol,1.406,Aral
2024-12-01,Berlin,e5,2.101,Rewe
2025-08-31,Hamburg,e10,2.051,Shell
2026-01-03,Dortmund,e10,1.299,BP
2025-06-13,Hamburg,e10,1.212,Rewe
2024-12-22,Dresden,petrol,1.507,EDEKA
2026-04-08,Stuttgart,diesel,1.632,EDEKA
2024-06-10,Leipzig,petrol,1.755,Shell
2025-05-28,Stuttgart,diesel,2.084,Shell
2025-07-27,Berlin,diesel,1.526,Aral
2024-10-19,Dusseldorf,petrol,1.521,Rewe
2024-08-16,Munich,electric,0.238,Total
2024-10-04,Hamburg,petrol,2.138,BP
2025-04-15,Dusseldorf,electric,0.317,Rewe
2026-02-07,Dusseldorf,e5,2.198,EDEKA
2025-01-30,Dusseldorf,diesel,1.298,Total
2024-12-23,Berlin,e10,1.593,EDEKA
2025-08-29,Munich,petrol,1.819,Aral
2024-10-27,Munich,petrol,1.406,Total
2025-01-06,Hamburg,e5,1.824,BP
2024-07-19,Leipzig,diesel,5.934,BP
2025-03-18,Dresden,diesel,2.028,EDEKA
2025-05-14,Cologne,e5,1.791,Total
2025-10-29,Frankfurt,e5,1.488,BP
2026-01-09,Stuttgart,petrol,1.436,EDEKA
2024-06-25,Dusseldorf,petrol,2.143,Aral
2024-10-14,Munich,e5,1.905,Total
2025-05-06,Leipzig,electric,0.461,Rewe
2024-11-11,Leipzig,diesel,1.739,BP
2026-04-05,Hamburg,e10,1.931,Aral
2025-11-21,Dresden,electric,0.35,Total
2024-05-18,Dortmund,petrol,1.678,Aral
2024-07-21,Stuttgart,petrol,1.51,Shell
2024-07-27,Munich,petrol,2.001,Shell
2025-07-22,Dresden,electric,0.399,EDEKA
2024-07-24,Dusseldorf,petrol,1.601,Aral
2025-09-03,Berlin,diesel,1.291,Aral
2024-12-10,Dusseldorf,petrol,2.0,Total
2024-09-19,Dortmund,e10,1.28,Aral
2025-05-29,Leipzig,e10,1.862,Aral
2024-10-13,Munich,petrol,1.991,Rewe
2025-01-02,Dusseldorf,electric,0.259,EDEKA
2025-06-05,Stuttgart,e5,1.604,Rewe
2024-10-31,Dusseldorf,electric,0.267,Rewe
2024-09-16,Cologne,diesel,1.881,Rewe
2024-05-14,Cologne,e5,1.549,BP
2026-01-11,Stuttgart,e5,1.53,BP
2025-05-26,Frankfurt,electric,0.457,Aral
2025-03-17,Dortmund,petrol,1.354,BP
2025-08-14,Berlin,e5,1.762,Rewe
2025-01-05,Cologne,e10,5.598000000000001,EDEKA
2024-08-26,Stuttgart,e10,1.56,Rewe
2025-12-09,Frankfurt,petrol,2.179,Rewe
2025-09-09,Dusseldorf,e10,1.719,Total
2024-10-04,Leipzig,e10,1.331,Total
2025-03-11,Cologne,electric,0.453,EDEKA
2025-08-16,Dusseldorf,petrol,1.965,EDEKA
2025-12-02,Berlin,diesel,1.534,Total
2025-02-01,Hamburg,e5,1.302,EDEKA
2024-10-27,Frankfurt,electric,0.402,BP
2026-02-23,Dortmund,petrol,1.418,BP
2026-03-20,Hamburg,e5,1.545,EDEKA
2024-09-19,Hamburg,diesel,1.939,Rewe
2025-01-12,Munich,petrol,1.76,EDEKA
2025-07-11,Dusseldorf,e10,1.966,Shell
2024-11-09,Stuttgart,e10,1.242,Shell
2025-07-12,Hamburg,electric,0.475,EDEKA
2026-01-27,Hamburg,e5,1.763,Aral
2025-10-06,Cologne,e10,1.564,Shell
2025-06-02,Berlin,petrol,1.258,BP
2026-04-01,Stuttgart,diesel,1.287,Rewe
2025-06-22,Frankfurt,diesel,1.436,BP
2025-03-28,Leipzig,e10,1.67,EDEKA
2025-03-31,Hamburg,electric,0.325,Rewe
2025-11-26,Berlin,diesel,1.957,EDEKA
2024-05-17,Frankfurt,diesel,1.888,Rewe
2026-01-16,Hamburg,petrol,1.485,Aral
2024-08-09,Stuttgart,e5,1.787,Aral
2024-12-12,Stuttgart,diesel,1.756,Total
2025-09-01,Dortmund,diesel,1.724,Aral
2024-06-14,Berlin,petrol,1.849,Aral
2024-09-18,Dresden,petrol,1.894,Shell
2024-04-15,Frankfurt,electric,0.463,Rewe
2024-08-07,Stuttgart,e10,1.813,EDEKA
2025-05-05,Dortmund,electric,0.283,Total
2026-04-12,Dortmund,electric,0.233,Total
2025-06-04,Munich,petrol,2.141,BP
2026-03-15,Berlin,e5,1.539,Aral
2024-07-07,Cologne,e5,1.404,Total
2025-03-11,Hamburg,diesel,1.792,EDEKA
2024-07-14,Cologne,diesel,1.738,BP
2024-05-04,Frankfurt,petrol,1.759,Total
2024-10-23,Dusseldorf,electric,0.312,Total
2026-02-10,Stuttgart,electric,0.443,Rewe
2025-04-25,Leipzig,e5,1.223,Shell
2024-10-13,Stuttgart,petrol,1.675,Rewe
2026-03-30,Frankfurt,e5,1.417,BP
2024-07-09,Munich,petrol,1.846,BP
2024-08-16,Munich,petrol,1.316,EDEKA
2025-08-11,Hamburg,e10,1.303,Total
2024-09-02,Berlin,e5,1.422,Shell
2024-11-02,Leipzig,diesel,1.336,BP
2026-03-13,Dresden,e10,1.652,EDEKA
2025-06-11,Munich,e10,1.547,Total
2025-07-08,Berlin,e10,2.118,Rewe
2026-02-27,Dresden,petrol,1.561,EDEKA
2026-02-15,Dresden,petrol,1.971,BP
2024-12-21,Berlin,diesel,1.713,Total
2025-04-27,Dusseldorf,e10,1.541,EDEKA
2025-12-02,Berlin,petrol,1.365,Total
2026-02-22,Hamburg,electric,0.33,BP
2025-01-20,Dusseldorf,e5,1.993,BP
2025-04-19,Berlin,diesel,2.047,Aral
2025-06-24,Dortmund,petrol,2.055,Total
2025-07-01,Munich,e10,1.547,Shell
2025-11-02,Dresden,e5,1.902,BP
2026-01-25,Munich,diesel,1.242,BP
2024-06-25,Dortmund,diesel,1.739,Shell
2025-11-15,Leipzig,electric,0.434,BP
2025-02-18,Hamburg,diesel,1.786,Rewe
2024-11-25,Hamburg,e5,1.67,EDEKA
2025-03-10,Hamburg,e10,1.378,EDEKA
2025-08-26,Dresden,e10,1.256,BP
2025-01-25,Dortmund,petrol,1.502,Shell
2025-08-20,Berlin,diesel,2.038,EDEKA
2024-06-15,Munich,e10,1.271,EDEKA
2024-12-26,Munich,electric,0.392,EDEKA
2025-07-07,Leipzig,diesel,1.97,BP
2025-09-15,Dusseldorf,e10,1.508,Aral
2025-11-18,Berlin,petrol,1.917,BP
2025-08-29,Dortmund,e5,1.224,Shell
2025-03-15,Dortmund,e5,2.018,Shell
2024-07-31,Dortmund,petrol,1.559,Rewe
2026-02-14,Hamburg,e10,1.848,BP
2025-02-08,Dresden,diesel,2.091,EDEKA
2025-02-21,Berlin,diesel,1.794,Aral
2026-02-19,Stuttgart,electric,0.444,Shell
2025-03-31,Hamburg,electric,0.269,Rewe
2025-01-29,Cologne,e10,1.563,Rewe
2026-03-12,Hamburg,e5,1.54,Aral
2024-10-08,Dresden,e10,1.701,Aral
2025-09-10,Munich,electric,0.25,Shell
2025-05-08,Hamburg,e10,2.13,Shell
2024-10-24,Leipzig,diesel,4.695,EDEKA
2025-11-24,Berlin,e5,2.198,EDEKA
2024-05-26,Munich,electric,0.41,EDEKA
2024-06-30,Stuttgart,e10,2.151,Aral
2024-11-23,Leipzig,diesel,1.737,EDEKA
2025-06-22,Dusseldorf,e5,2.056,Shell
2026-02-16,Leipzig,electric,0.408,Aral
2024-08-07,Berlin,e5,1.331,EDEKA
2025-11-27,Leipzig,e10,1.916,Shell
2025-09-11,Munich,diesel,2.061,Shell
2024-06-09,Dortmund,petrol,1.725,Total
2026-03-31,Leipzig,diesel,1.982,BP
2025-08-19,Frankfurt,diesel,1.997,Total
2026-03-11,Berlin,electric,0.362,Aral
2025-11-25,Hamburg,electric,0.344,Rewe
2024-06-18,Leipzig,petrol,1.963,EDEKA
2025-10-19,Stuttgart,e5,1.434,Total
2025-09-01,Munich,e5,1.676,Aral
2025-01-14,Berlin,diesel,2.089,Total
2025-08-18,Stuttgart,electric,0.491,Shell
2025-01-15,Hamburg,electric,0.49,EDEKA
2026-02-28,Frankfurt,petrol,1.796,Total
2026-01-13,Stuttgart,electric,0.248,EDEKA
2025-08-08,Munich,electric,0.204,Total
2025-01-24,Stuttgart,petrol,1.862,EDEKA
2025-10-01,Dresden,petrol,1.784,Rewe
2026-01-09,Frankfurt,electric,0.434,Total
2025-04-28,Frankfurt,electric,0.259,BP
2025-11-18,Hamburg,diesel,1.83,Shell
2025-08-24,Hamburg,electric,0.245,Aral
2025-12-04,Dresden,e5,1.596,Shell
2025-01-09,Dortmund,e10,1.463,Shell
2025-01-10,Cologne,e5,2.0,EDEKA
2025-06-12,Dortmund,petrol,1.412,Rewe
2025-10-30,Stuttgart,e5,1.324,Rewe
2025-03-14,Stuttgart,diesel,1.238,BP
2026-04-07,Dortmund,e10,1.201,Aral
2024-07-02,Berlin,electric,0.431,BP
2025-12-25,Leipzig,diesel,1.496,Aral
2024-08-20,Dresden,e5,1.632,BP
2024-10-31,Dusseldorf,e10,1.32,EDEKA
2026-01-02,Dusseldorf,e5,1.258,Shell
2025-06-06,Dortmund,e5,1.867,EDEKA
2024-07-15,Dusseldorf,diesel,2.107,EDEKA
2025-01-07,Dusseldorf,diesel,2.18,BP
2025-01-13,Hamburg,petrol,1.732,Rewe
2024-12-07,Dresden,petrol,1.252,Rewe
2025-11-30,Cologne,e5,6.440999999999999,Aral
2024-05-09,Dusseldorf,electric,0.276,EDEKA
2025-07-23,Stuttgart,e5,1.443,BP
2025-01-24,Leipzig,e5,1.417,Rewe
2024-05-15,Munich,petrol,1.629,Total
2024-10-01,Cologne,electric,0.394,EDEKA
2024-12-05,Leipzig,diesel,1.379,EDEKA
2024-04-23,Dusseldorf,diesel,3.921,Shell
2024-11-12,Dortmund,e10,1.939,Shell
2025-10-16,Dortmund,e5,2.019,BP
2025-08-22,Dusseldorf,e5,1.284,Shell
2026-04-08,Leipzig,petrol,2.048,Shell
2025-07-05,Cologne,e5,2.044,Aral
2024-06-07,Frankfurt,electric,0.441,Shell
2024-11-10,Dusseldorf,e5,2.008,Rewe
2024-06-02,Dortmund,electric,1.272,Aral
2025-09-08,Hamburg,petrol,1.699,EDEKA
2024-07-19,Cologne,petrol,1.932,Total
2025-05-06,Dresden,e5,1.643,Aral
2024-09-22,Stuttgart,electric,0.293,Rewe
2025-07-31,Cologne,diesel,1.472,Total
2024-06-08,Stuttgart,diesel,1.896,EDEKA
2024-07-22,Stuttgart,diesel,2.016,Total
2024-05-28,Dortmund,petrol,2.193,Rewe
2024-12-07,Berlin,e10,1.813,BP
2025-05-01,Munich,diesel,2.114,Total
2025-12-19,Stuttgart,e5,1.56,Shell
2024-12-24,Dusseldorf,diesel,1.324,EDEKA
2024-06-20,Munich,diesel,1.961,Rewe
2025-10-03,Cologne,electric,0.332,Shell
2026-02-06,Dresden,e5,1.792,BP
2025-08-27,Berlin,electric,0.311,Aral
2024-06-01,Dusseldorf,diesel,1.533,Aral
2025-07-19,Dusseldorf,electric,0.44,EDEKA
2026-04-05,Hamburg,electric,0.322,EDEKA
2024-11-13,Leipzig,electric,0.28,Shell
2025-04-29,Leipzig,e10,1.269,Shell
2024-07-07,Dortmund,diesel,1.326,EDEKA
2024-06-24,Stuttgart,e5,1.589,Shell
2025-02-19,Berlin,diesel,2.04,Shell
2024-07-20,Dusseldorf,e10,1.343,Shell
2026-02-15,Dresden,e5,1.979,EDEKA
2025-11-03,Munich,petrol,1.975,Total
2024-11-16,Dortmund,e10,1.678,EDEKA
2024-10-07,Frankfurt,diesel,1.635,Total
2025-05-11,Leipzig,petrol,1.893,Shell
2024-12-14,Cologne,e5,2.051,BP
2025-11-17,Dusseldorf,e10,1.603,Rewe
2024-05-06,Hamburg,diesel,1.842,EDEKA
2025-02-07,Dresden,e5,1.929,Rewe
2025-09-26,Berlin,electric,0.489,BP
2025-05-22,Hamburg,e5,2.137,BP
2025-07-30,Dortmund,e10,1.439,BP
2024-12-16,Stuttgart,e10,1.808,BP
2025-07-12,Stuttgart,electric,0.421,Total
2025-08-07,Dresden,e10,1.871,BP
2024-07-31,Cologne,petrol,1.264,Aral
2024-12-06,Cologne,e10,1.987,BP
2025-04-17,Frankfurt,e5,1.763,Shell
2025-11-17,Munich,petrol,1.941,EDEKA
2025-09-19,Berlin,diesel,1.65,Rewe
2026-03-16,Munich,electric,0.327,Total
2025-06-22,Dusseldorf,petrol,1.476,Total
2024-09-29,Dresden,e5,1.673,EDEKA
2024-06-06,Munich,petrol,1.296,BP
2026-03-16,Frankfurt,e10,1.283,BP
2026-01-07,Berlin,electric,0.482,Total
2024-09-06,Stuttgart,electric,0.374,BP
2024-09-25,Leipzig,petrol,2.024,Shell
2025-08-29,Stuttgart,e10,1.953,Rewe
2025-05-30,Dresden,e10,1.376,Total
2025-10-12,Dortmund,electric,0.399,Total
2024-09-14,Hamburg,electric,0.38,Rewe
2026-03-06,Leipzig,e10,1.352,Aral
2025-05-31,Dresden,e10,1.592,Rewe
2025-03-10,Dresden,e10,1.948,Shell
2024-05-31,Cologne,electric,0.454,Aral
2024-08-12,Hamburg,e5,2.171,BP
2026-03-16,Berlin,electric,0.273,Shell
2025-11-28,Dresden,e5,1.364,Rewe
2026-01-12,Dusseldorf,diesel,5.13,BP
2026-01-14,Cologne,petrol,1.578,Aral
2025-08-01,Hamburg,diesel,1.681,Total
2024-04-27,Leipzig,e5,1.48,Total
2024-12-08,Leipzig,diesel,1.442,Rewe
2024-09-10,Leipzig,e10,1.838,Total
2024-07-15,Dortmund,e5,2.123,Total
2024-06-24,Berlin,e5,2.152,EDEKA
2025-07-10,Leipzig,e5,1.378,Total
2025-01-21,Berlin,electric,0.335,Rewe
2024-09-18,Munich,electric,0.428,Aral
2025-07-17,Frankfurt,diesel,1.534,BP
2025-09-05,Dresden,petrol,2.027,Aral
2025-02-24,Dusseldorf,diesel,2.13,Aral
2025-11-15,Hamburg,electric,0.36,EDEKA
2025-07-07,Cologne,e10,1.712,Aral
2026-03-06,Dortmund,petrol,1.905,Rewe
2024-07-24,Stuttgart,petrol,1.712,Total
2025-08-03,Dortmund,e5,1.25,EDEKA
2025-06-28,Frankfurt,e10,1.853,Total
2024-08-28,Frankfurt,e5,1.913,Rewe
2025-01-04,Dortmund,diesel,1.763,Aral
2026-04-06,Cologne,diesel,1.402,BP
2026-04-09,Leipzig,petrol,2.106,Rewe
2026-01-02,Stuttgart,electric,0.335,Rewe
2025-06-08,Cologne,diesel,1.659,Aral
2025-08-02,Frankfurt,petrol,1.763,Rewe
2025-03-14,Leipzig,e10,1.634,Total
2025-03-14,Dusseldorf,diesel,1.26,Total
2026-01-11,Cologne,electric,0.483,BP
2024-05-30,Frankfurt,electric,0.384,Total
2025-11-08,Dresden,diesel,2.129,BP
2025-12-23,Stuttgart,e10,1.808,Aral
2025-02-26,Munich,e5,1.427,Rewe
2026-04-12,Hamburg,petrol,2.171,Shell
2025-03-26,Berlin,e10,1.699,Shell
2025-07-03,Frankfurt,petrol,1.353,Shell
2025-04-15,Dresden,petrol,1.624,Total
2024-04-26,Leipzig,diesel,2.093,Aral
2025-08-22,Frankfurt,e5,2.04,Aral
2024-08-31,Cologne,electric,0.495,BP
2026-01-23,Frankfurt,diesel,1.534,Aral
2024-04-30,Stuttgart,electric,0.486,Shell
2025-12-03,Frankfurt,e5,1.748,Total
2026-01-30,Dusseldorf,electric,0.342,Shell
2025-07-21,Leipzig,e5,1.675,Rewe
2024-10-10,Hamburg,e10,1.348,EDEKA
2025-02-01,Munich,e5,1.776,EDEKA
2024-06-08,Cologne,e10,1.207,Shell
2025-05-08,Berlin,petrol,2.141,BP
2026-04-08,Berlin,diesel,1.596,BP
2024-08-10,Stuttgart,e10,1.685,Aral
2025-10-26,Berlin,e10,1.947,Aral
2026-04-04,Berlin,electric,0.46,Total
2024-07-19,Leipzig,diesel,1.285,Total
2025-06-01,Stuttgart,diesel,1.538,Shell
2024-07-29,Dortmund,diesel,1.768,BP
2024-12-17,Frankfurt,e5,1.857,Rewe
2025-08-04,Dusseldorf,diesel,1.953,Rewe
2025-10-03,Hamburg,electric,0.267,Shell
2024-12-25,Munich,e10,1.556,Total
2025-07-12,Leipzig,e10,1.673,BP
2024-12-16,Stuttgart,e5,1.871,Rewe
2025-09-07,Munich,e5,1.573,Shell
2024-05-14,Berlin,diesel,2.132,Rewe
2024-10-22,Munich,e5,2.117,Rewe
2024-06-21,Berlin,electric,0.38,EDEKA
2024-06-09,Munich,e10,1.853,Rewe
2025-11-22,Dresden,diesel,1.716,Rewe
2024-06-21,Dusseldorf,petrol,1.738,Aral
2025-02-15,Munich,petrol,1.741,BP
