driver_id,date,total_deliveries,on_time_deliveries,late_deliveries,rating,customer_complaints,fuel_efficiency,accidents,overtime_hours
DRV-0230,2025-09-11,36,13,23,3.33,0.0,16.95,2,2.4
DRV-0470,2025-04-07,18,8,10,4.48,5.0,18.54,2,7.7
DRV-0056,2025-03-25,37,33,4,3.49,1.0,7.23,3,3.4
DRV-0093,2025-12-04,10,6,4,4.84,0.0,8.04,3,1.6
DRV-0013,2024-09-01,16,13,3,3.51,1.0,7.99,0,7.9
DRV-0189,2024-11-07,10,8,2,2.89,1.0,10.42,2,6.1
DRV-0129,2025-07-16,32,6,26,4.67,3.0,9.04,0,6.7
DRV-0413,2025-10-11,14,13,1,3.21,1.0,7.04,1,3.1
DRV-0130,2024-04-29,8,5,3,2.69,3.0,8.41,2,0.9
DRV-0345,2025-07-25,25,15,10,3.79,5.0,10.12,0,2.4
DRV-0111,2025-05-13,7,6,1,3.23,4.0,6.45,0,4.6
DRV-0181,2025-02-01,19,12,7,4.0,5.0,9.58,1,7.4
DRV-0041,2026-01-29,19,11,8,2.76,3.0,13.33,3,1.4
DRV-0447,2026-01-26,20,16,4,4.97,4.0,19.23,1,1.9
DRV-0358,2025-03-06,9,6,3,3.53,4.0,18.32,3,3.6
DRV-0454,2026-03-02,20,3,17,3.54,5.0,8.5,2,3.6
DRV-0379,2026-02-10,34,17,17,3.53,1.0,17.9,2,5.5
DRV-0019,2026-03-30,25,21,4,3.04,3.0,15.78,2,2.5
DRV-0444,2026-02-27,20,6,14,3.9,3.0,12.16,3,3.0
DRV-0450,2024-06-15,15,4,11,4.11,0.0,8.56,1,0.3
DRV-0458,2025-01-01,28,24,4,4.34,1.0,15.88,2,4.8
DRV-0133,2025-02-05,26,10,16,3.32,5.0,9.64,2,3.2
DRV-0053,2025-08-19,28,22,6,3.53,3.0,14.87,0,6.9
DRV-0021,2025-05-27,11,0,11,3.44,4.0,6.75,2,7.3
DRV-0337,2024-07-16,9,5,4,3.5,3.0,15.88,1,6.7
DRV-0478,2024-10-24,38,16,22,,3.0,7.64,0,3.9
DRV-0175,2025-08-01,29,25,4,4.42,5.0,9.44,0,4.8
DRV-0081,2024-05-04,14,8,6,3.23,4.0,7.8,3,0.6
DRV-0048,2024-06-04,10,3,7,3.12,2.0,7.62,1,2.3
DRV-0227,2025-02-19,19,3,16,,2.0,16.32,2,4.1
DRV-0240,2026-03-04,14,12,2,2.75,0.0,7.52,2,2.4
DRV-0383,2025-07-25,17,11,6,3.81,4.0,13.05,3,6.0
DRV-0487,2025-01-17,18,16,2,4.91,0.0,14.5,2,7.8
DRV-0097,2024-08-04,23,8,15,,0.0,19.18,3,0.2
DRV-0071,2026-03-06,24,18,6,4.78,0.0,7.96,0,7.5
DRV-0438,2024-04-20,39,37,2,,2.0,19.29,0,3.3
DRV-0442,2026-03-31,7,3,4,4.36,3.0,14.33,1,6.1
DRV-0364,2024-11-02,21,19,2,3.18,1.0,11.25,2,6.8
DRV-0462,2024-07-29,7,6,1,4.5,5.0,16.66,0,3.2
DRV-0293,2024-12-08,26,14,12,3.78,2.0,9.49,2,6.9
DRV-0152,2024-09-27,33,30,3,4.25,2.0,19.07,2,6.8
DRV-0360,2024-10-16,20,4,16,2.93,4.0,10.42,0,7.5
DRV-0043,2026-02-21,29,26,3,3.48,5.0,16.04,0,6.1
DRV-0379,2025-09-08,29,11,18,3.4,0.0,8.5,2,6.8
DRV-0175,2025-05-24,11,6,5,5.0,0.0,12.89,1,4.7
DRV-0415,2024-11-27,34,21,13,3.44,1.0,16.04,0,6.1
DRV-0089,2024-09-21,38,32,6,2.87,0.0,14.51,1,8.0
DRV-0326,2024-05-18,40,6,34,4.41,2.0,10.88,0,1.8
DRV-0197,2025-02-04,17,5,12,2.99,4.0,14.19,1,5.4
DRV-0494,2024-08-26,33,3,30,3.83,5.0,13.18,3,7.5
DRV-0090,2024-08-16,26,12,14,2.91,2.0,17.63,0,4.8
DRV-0061,2026-02-25,17,16,1,3.21,5.0,17.18,1,1.1
DRV-0171,2025-01-31,6,4,2,3.96,3.0,8.38,1,2.9
DRV-0467,2024-05-10,19,8,11,2.96,4.0,19.75,0,0.8
DRV-0105,2024-10-28,39,31,8,4.02,3.0,15.31,1,3.0
DRV-0006,2024-05-30,5,4,1,3.83,2.0,12.47,0,3.0
DRV-0015,2025-05-08,13,4,9,2.51,4.0,16.3,1,0.7
DRV-0307,2025-06-29,16,12,4,3.91,5.0,18.61,2,1.3
DRV-0395,2026-02-24,21,13,8,4.55,5.0,14.67,3,5.2
DRV-0161,2025-06-05,31,19,12,3.91,5.0,7.34,0,1.0
DRV-0331,2025-11-17,16,4,12,2.64,2.0,17.43,0,6.4
DRV-0144,2024-09-17,13,8,5,3.72,4.0,16.49,3,5.4
DRV-0455,2025-05-06,10,7,3,4.44,0.0,18.6,1,5.6
DRV-0273,2024-10-13,36,16,20,2.8,3.0,6.98,3,6.9
DRV-0148,2025-11-22,37,24,13,3.89,0.0,6.62,1,4.5
DRV-0059,2025-05-01,5,4,1,4.21,4.0,16.42,3,0.7
DRV-0298,2024-11-06,35,14,21,3.36,3.0,12.33,2,5.1
DRV-0200,2024-11-02,20,18,2,4.05,1.0,17.83,2,3.5
DRV-0387,2025-01-16,9,6,3,4.65,,14.94,1,7.1
DRV-0204,2026-01-11,37,11,26,,1.0,15.62,2,4.9
DRV-0064,2025-01-01,5,4,1,4.94,5.0,9.97,2,6.3
DRV-0256,2024-06-04,39,19,20,2.85,0.0,17.1,3,7.7
DRV-0062,2024-08-23,13,5,8,3.18,0.0,15.78,1,2.7
DRV-0123,2025-12-04,9,6,3,3.35,3.0,14.59,0,7.0
DRV-0315,2026-03-13,36,21,15,4.71,1.0,17.53,3,6.7
DRV-0107,2024-10-05,32,18,14,3.69,5.0,6.57,2,3.9
DRV-0156,2024-10-19,32,5,27,3.46,2.0,14.29,2,7.2
DRV-0012,2025-04-27,38,13,25,2.66,1.0,10.16,2,5.7
DRV-0380,2025-09-14,39,20,19,3.84,3.0,14.27,1,3.4
DRV-0389,2026-03-25,39,15,24,3.57,5.0,15.16,3,2.8
DRV-0186,2024-11-17,16,9,7,3.54,4.0,11.68,3,4.8
DRV-0218,2025-06-05,14,13,1,4.37,1.0,16.2,1,6.8
DRV-0352,2025-04-17,16,5,11,4.56,5.0,7.62,0,1.2
DRV-0493,2026-02-07,11,7,4,4.53,5.0,6.83,1,4.1
DRV-0108,2024-08-29,8,5,3,4.12,1.0,17.47,0,1.2
DRV-0492,2024-07-29,33,11,22,4.45,1.0,7.3,3,0.5
DRV-0356,2026-04-01,32,12,20,3.72,3.0,8.99,2,6.9
DRV-0199,2025-11-01,28,27,1,3.69,5.0,17.14,1,5.8
DRV-0278,2025-12-27,35,34,1,,0.0,14.25,2,0.5
DRV-0001,2024-08-01,20,8,12,3.47,0.0,12.13,2,2.9
DRV-0297,2024-12-24,37,18,19,3.29,4.0,10.33,1,2.9
DRV-0041,2024-07-19,15,4,11,3.05,3.0,14.0,1,7.2
DRV-0298,2025-07-28,30,17,13,4.86,0.0,8.49,0,5.0
DRV-0129,2025-04-21,20,9,11,3.0,1.0,13.62,2,0.1
DRV-0372,2025-06-03,17,11,6,3.95,4.0,8.89,0,6.5
DRV-0067,2024-11-09,23,3,20,3.55,1.0,12.79,1,5.6
DRV-0027,2025-06-11,11,6,5,4.55,0.0,13.95,0,2.5
DRV-0279,2024-10-24,25,9,16,2.71,2.0,16.02,1,3.9
DRV-0212,2025-12-04,21,14,7,4.32,5.0,8.48,3,7.4
DRV-0014,2024-12-29,18,13,5,4.12,,6.85,1,2.9
DRV-0010,2025-08-13,26,24,2,3.61,3.0,8.73,3,4.5
DRV-0175,2025-11-12,19,18,1,2.61,5.0,11.7,2,4.9
DRV-0161,2025-04-22,18,17,1,3.3,5.0,17.16,3,0.0
DRV-0038,2025-06-23,10,4,6,4.26,4.0,10.42,2,8.0
DRV-0059,2024-11-16,32,3,29,4.44,3.0,15.71,3,7.3
DRV-0466,2024-10-31,30,5,25,3.54,1.0,6.99,1,3.6
DRV-0031,2024-08-08,39,37,2,3.77,5.0,11.81,2,6.8
DRV-0490,2026-04-10,35,3,32,3.64,5.0,8.63,2,1.0
DRV-0166,2026-02-28,25,16,9,4.81,3.0,18.62,2,5.7
DRV-0128,2026-01-26,26,21,5,3.93,5.0,16.16,2,3.6
DRV-0302,2025-08-13,16,7,9,3.29,3.0,12.95,2,7.7
DRV-0339,2026-02-04,15,8,7,4.29,0.0,10.39,1,2.4
DRV-0068,2025-01-06,35,3,32,3.29,1.0,8.34,1,0.1
DRV-0246,2026-01-02,23,16,7,3.14,1.0,10.62,3,3.7
DRV-0152,2026-01-09,34,8,26,2.75,0.0,8.6,2,0.1
DRV-0359,2024-08-07,24,5,19,4.52,3.0,17.37,1,2.3
DRV-0222,2024-07-28,30,10,20,3.32,1.0,15.44,2,3.7
DRV-0356,2025-05-05,19,9,10,3.31,2.0,13.21,1,4.0
DRV-0002,2025-04-08,36,6,30,4.22,4.0,8.59,3,2.1
DRV-0441,2025-01-17,15,2,13,4.53,3.0,17.82,1,6.1
DRV-0089,2024-08-26,37,26,11,2.99,,16.43,3,6.2
DRV-0473,2025-04-05,21,15,6,3.59,4.0,19.61,3,3.6
DRV-0424,2025-10-04,8,3,5,3.66,1.0,19.45,2,7.1
DRV-0370,2025-02-10,40,29,11,3.35,3.0,11.99,3,6.2
DRV-0241,2025-01-25,32,23,9,3.3,3.0,13.97,1,6.9
DRV-0398,2025-01-08,20,18,2,,0.0,12.93,3,7.0
DRV-0378,2025-03-24,29,12,17,4.58,1.0,17.83,0,6.4
DRV-0166,2025-07-15,19,15,4,4.46,3.0,18.09,1,0.7
DRV-0023,2025-09-27,16,13,3,4.55,3.0,19.38,0,1.1
DRV-0357,2025-10-25,38,8,30,4.28,4.0,18.68,1,5.6
DRV-0183,2025-05-12,23,6,17,2.85,1.0,11.21,0,4.8
DRV-0166,2025-03-22,34,20,14,4.72,0.0,7.45,1,1.1
DRV-0468,2025-10-13,15,5,10,4.32,2.0,16.59,1,6.8
DRV-0257,2024-10-14,26,20,6,2.9,1.0,16.14,2,7.7
DRV-0329,2025-09-18,28,24,4,,0.0,10.46,1,3.9
DRV-0396,2024-11-06,13,12,1,2.99,4.0,7.3,3,3.5
DRV-0406,2024-06-09,30,4,26,2.64,5.0,11.33,2,2.3
DRV-0328,2024-10-13,26,15,11,3.21,,8.47,1,0.2
DRV-0462,2026-02-06,12,7,5,4.47,5.0,12.14,1,5.3
DRV-0418,2024-06-12,33,9,24,3.4,4.0,15.22,3,5.3
DRV-0292,2025-10-18,16,10,6,4.82,0.0,12.11,0,3.0
DRV-0410,2024-09-28,34,31,3,4.85,4.0,8.65,2,4.0
DRV-0145,2026-02-16,36,28,8,2.77,4.0,10.87,2,7.6
DRV-0400,2024-05-16,32,4,28,3.39,0.0,8.61,0,5.1
DRV-0328,2026-03-28,36,16,20,4.37,3.0,18.37,3,5.2
DRV-0252,2025-01-11,12,6,6,3.1,3.0,12.15,2,4.0
DRV-0203,2025-01-19,5,3,2,4.77,3.0,19.6,3,4.5
DRV-0314,2025-06-30,36,23,13,4.15,3.0,14.8,2,4.6
DRV-0108,2025-05-25,6,4,2,4.53,0.0,9.44,2,4.4
DRV-0290,2024-11-12,13,10,3,4.87,5.0,18.58,0,5.1
DRV-0322,2025-12-26,29,28,1,4.91,1.0,12.5,3,4.5
DRV-0013,2024-07-14,11,5,6,3.5,3.0,18.59,0,6.4
DRV-0181,2025-07-21,12,11,1,2.64,1.0,6.06,3,6.9
DRV-0115,2024-11-03,24,6,18,2.97,1.0,13.82,2,1.6
DRV-0318,2025-08-07,5,3,2,4.81,1.0,6.38,3,6.4
DRV-0009,2025-01-07,27,6,21,4.83,0.0,18.58,0,6.1
DRV-0292,2024-09-27,23,5,18,4.61,1.0,19.05,1,6.7
DRV-0287,2025-07-25,26,7,19,3.25,3.0,8.71,1,4.7
DRV-0423,2025-07-03,11,10,1,5.0,5.0,9.76,0,4.1
DRV-0244,2025-06-18,38,36,2,3.36,4.0,9.74,2,6.7
DRV-0206,2025-04-25,34,16,18,4.3,0.0,6.68,3,6.1
DRV-0431,2024-07-08,35,25,10,3.07,1.0,14.24,2,5.2
DRV-0217,2025-04-05,15,3,12,2.99,4.0,7.23,1,7.8
DRV-0034,2026-01-13,22,5,17,4.54,3.0,6.65,0,4.0
DRV-0404,2024-11-26,34,19,15,3.75,4.0,19.91,0,7.3
DRV-0207,2024-05-24,10,4,6,3.45,0.0,10.79,0,4.6
DRV-0080,2024-07-24,15,11,4,2.91,4.0,9.88,0,6.5
DRV-0253,2025-06-27,6,4,2,4.36,2.0,8.5,1,7.1
DRV-0282,2024-11-18,16,14,2,4.72,0.0,6.68,1,7.5
DRV-0159,2024-05-29,6,5,1,3.46,1.0,17.16,2,7.5
DRV-0004,2025-12-27,26,12,14,4.65,5.0,9.75,1,2.9
DRV-0494,2025-08-28,14,12,2,3.62,5.0,15.53,0,2.7
DRV-0399,2026-01-12,8,4,4,4.86,1.0,8.88,1,0.0
DRV-0281,2026-01-02,21,10,11,4.51,4.0,14.76,2,3.6
DRV-0286,2025-07-18,11,6,5,2.56,1.0,17.19,2,4.6
DRV-0389,2025-09-15,31,16,15,3.93,3.0,8.64,0,5.4
DRV-0130,2025-12-23,26,12,14,2.8,2.0,16.03,1,0.6
DRV-0070,2024-06-03,31,3,28,3.48,,11.42,0,0.5
DRV-0309,2025-10-13,31,29,2,4.16,2.0,15.5,3,6.7
DRV-0198,2024-10-30,32,9,23,2.68,2.0,10.37,2,2.9
DRV-0018,2024-06-01,30,1,29,4.51,5.0,16.94,1,4.0
DRV-0367,2025-06-24,35,19,16,3.23,5.0,19.61,1,6.5
DRV-0115,2024-11-17,21,6,15,3.4,5.0,15.79,1,0.8
DRV-0017,2025-08-29,9,6,3,4.96,0.0,6.88,3,1.4
DRV-0282,2025-02-01,5,3,2,2.51,0.0,6.94,0,0.2
DRV-0282,2024-05-09,15,2,13,4.03,3.0,9.79,2,4.9
DRV-0037,2025-09-27,29,11,18,2.71,2.0,15.85,1,0.9
DRV-0019,2024-09-13,29,26,3,2.79,,15.37,1,0.0
DRV-0378,2025-01-28,21,12,9,2.65,2.0,19.77,1,4.0
DRV-0433,2024-05-23,16,9,7,2.65,2.0,13.61,3,7.3
DRV-0434,2024-09-13,35,7,28,3.23,2.0,12.02,1,7.3
DRV-0234,2025-10-29,11,5,6,4.03,4.0,10.68,1,5.5
DRV-0359,2025-05-07,16,15,1,,2.0,11.42,1,2.3
DRV-0378,2024-05-15,10,9,1,4.06,1.0,7.82,2,4.0
DRV-0028,2025-09-01,32,8,24,2.54,1.0,9.69,1,7.9
DRV-0002,2026-03-20,37,9,28,3.27,5.0,19.55,2,7.6
DRV-0497,2025-09-22,28,8,20,4.73,4.0,19.04,2,2.1
DRV-0338,2024-12-12,32,30,2,2.75,5.0,12.05,0,4.6
DRV-0194,2024-04-26,12,9,3,2.74,5.0,8.21,2,1.9
DRV-0359,2025-08-27,30,24,6,2.88,5.0,17.6,3,0.8
DRV-0140,2024-05-27,28,16,12,4.86,4.0,14.87,3,1.6
DRV-0085,2025-12-10,7,6,1,3.41,5.0,14.4,1,1.2
DRV-0070,2024-12-09,31,14,17,3.84,1.0,16.14,0,3.7
DRV-0116,2025-05-23,25,17,8,2.92,0.0,13.52,0,5.1
DRV-0397,2024-07-04,21,12,9,3.51,5.0,8.28,0,0.9
DRV-0048,2024-05-24,40,21,19,3.33,1.0,9.09,3,7.8
DRV-0013,2024-09-25,20,15,5,3.95,2.0,17.22,0,4.7
DRV-0498,2025-12-11,10,7,3,3.08,4.0,17.12,2,5.1
DRV-0340,2025-11-26,28,25,3,4.2,3.0,11.27,3,0.4
DRV-0488,2024-07-13,28,9,19,4.62,3.0,17.84,1,6.0
DRV-0219,2025-04-15,19,18,1,2.75,1.0,7.83,2,1.2
DRV-0306,2025-12-24,28,0,28,3.72,2.0,12.18,0,4.5
DRV-0371,2024-06-20,6,4,2,2.87,2.0,9.53,2,2.4
DRV-0359,2025-04-08,28,23,5,4.4,5.0,8.64,0,5.4
DRV-0471,2025-06-23,22,12,10,3.69,4.0,17.96,0,1.3
DRV-0466,2025-08-22,10,7,3,4.72,0.0,13.02,0,4.1
DRV-0330,2024-12-31,12,8,4,3.58,5.0,11.17,1,1.5
DRV-0415,2024-12-23,5,4,1,4.16,2.0,13.29,2,0.3
DRV-0081,2024-06-19,36,14,22,2.73,4.0,17.47,3,4.3
DRV-0193,2025-01-27,22,9,13,4.48,1.0,12.13,0,7.4
DRV-0292,2025-10-26,13,9,4,3.21,4.0,15.04,1,5.2
DRV-0349,2024-07-18,6,6,0,2.83,2.0,15.95,0,6.1
DRV-0268,2025-01-08,34,29,5,4.86,4.0,11.86,0,1.8
DRV-0254,2026-02-27,11,10,1,3.41,0.0,18.42,3,7.3
DRV-0062,2026-01-22,29,10,19,2.95,2.0,7.0,2,2.5
DRV-0436,2026-02-28,17,12,5,3.04,1.0,7.39,1,0.4
DRV-0348,2024-12-29,11,3,8,4.74,2.0,12.55,3,2.2
DRV-0203,2024-12-09,27,12,15,4.31,4.0,13.03,0,5.4
DRV-0089,2025-07-08,30,14,16,3.58,0.0,9.92,1,2.9
DRV-0479,2025-06-20,29,24,5,3.76,5.0,15.91,3,3.6
DRV-0286,2024-09-12,38,9,29,4.85,4.0,6.5,3,2.8
DRV-0336,2025-02-07,21,18,3,2.82,0.0,16.57,3,5.0
DRV-0249,2025-05-05,17,9,8,2.95,0.0,6.4,0,7.0
DRV-0434,2025-04-25,21,17,4,,2.0,11.03,3,4.5
DRV-0392,2024-07-14,6,5,1,4.6,5.0,12.51,1,3.7
DRV-0219,2025-12-22,25,8,17,4.05,3.0,14.38,0,1.3
DRV-0307,2025-03-31,28,28,0,4.1,5.0,6.64,1,4.9
DRV-0445,2025-02-06,17,16,1,2.82,2.0,15.49,3,2.4
DRV-0315,2025-08-20,13,4,9,3.03,5.0,8.33,0,3.6
DRV-0182,2024-04-23,12,11,1,3.45,1.0,9.81,0,4.8
DRV-0410,2024-05-02,18,9,9,4.96,5.0,19.03,2,7.7
DRV-0199,2024-09-13,11,10,1,3.12,4.0,15.27,1,3.9
DRV-0288,2024-04-15,11,3,8,4.7,1.0,8.01,2,2.7
DRV-0131,2025-09-05,33,26,7,4.26,5.0,18.34,0,0.9
DRV-0297,2024-06-20,32,25,7,4.62,1.0,6.12,0,6.8
DRV-0325,2024-05-29,14,6,8,4.6,1.0,19.56,1,2.9
DRV-0189,2025-03-19,17,5,12,2.78,1.0,19.58,1,2.6
DRV-0182,2025-07-30,18,11,7,3.68,3.0,6.62,0,1.1
DRV-0263,2025-01-23,12,7,5,3.42,5.0,8.98,1,6.9
DRV-0389,2026-01-21,35,11,24,4.69,0.0,7.78,1,5.1
DRV-0447,2025-12-01,18,4,14,3.24,0.0,7.38,1,2.3
DRV-0158,2025-06-10,8,5,3,4.59,2.0,6.87,1,6.1
DRV-0009,2025-06-03,5,3,2,4.65,1.0,17.94,2,3.8
DRV-0421,2026-03-23,18,10,8,3.97,3.0,12.59,0,3.1
DRV-0487,2024-10-23,33,8,25,4.5,0.0,14.17,1,3.7
DRV-0155,2025-04-14,15,13,2,3.79,3.0,15.01,3,4.8
DRV-0060,2025-09-02,26,17,9,4.91,3.0,13.1,2,7.9
DRV-0216,2025-12-13,40,33,7,3.58,1.0,10.32,1,4.2
DRV-0033,2025-05-16,23,19,4,,2.0,16.53,2,7.9
DRV-0023,2025-12-08,23,6,17,3.36,5.0,10.9,3,7.9
DRV-0236,2025-07-06,37,30,7,3.49,3.0,15.08,3,6.8
DRV-0344,2025-03-15,32,24,8,3.01,2.0,12.49,2,6.7
DRV-0412,2024-12-11,40,25,15,3.65,2.0,15.88,0,4.8
DRV-0068,2025-04-22,5,3,2,3.5,1.0,8.27,3,6.5
DRV-0460,2026-03-15,25,11,14,2.63,3.0,11.14,3,0.2
DRV-0187,2025-03-23,14,9,5,3.47,0.0,15.47,2,6.0
DRV-0500,2024-11-13,40,11,29,4.58,1.0,17.45,0,5.0
DRV-0243,2026-01-20,5,3,2,2.77,1.0,18.45,3,7.2
DRV-0385,2024-05-03,26,8,18,3.05,0.0,7.6,1,6.1
DRV-0146,2024-12-07,28,20,8,,2.0,11.08,2,4.0
DRV-0146,2024-11-16,9,5,4,3.44,0.0,11.54,3,4.6
DRV-0485,2024-05-01,33,24,9,3.43,4.0,13.8,2,0.7
DRV-0382,2025-01-20,29,8,21,3.64,1.0,9.85,1,7.3
DRV-0289,2025-08-18,28,14,14,4.25,2.0,18.33,3,2.0
DRV-0100,2024-12-08,38,32,6,3.36,0.0,17.19,0,4.7
DRV-0097,2025-02-22,5,4,1,2.82,5.0,13.34,1,1.3
DRV-0004,2024-11-13,14,7,7,5.0,5.0,11.79,2,1.3
DRV-0034,2026-01-19,24,17,7,4.13,0.0,11.33,2,3.1
DRV-0493,2025-07-01,40,36,4,3.45,3.0,9.54,3,4.5
DRV-0345,2025-02-04,36,6,30,4.08,4.0,19.12,0,0.7
DRV-0254,2024-12-03,11,6,5,3.83,5.0,19.24,1,3.4
DRV-0419,2025-03-04,17,3,14,2.51,,15.36,3,5.4
DRV-0115,2025-09-16,18,14,4,3.68,4.0,17.84,0,4.4
DRV-0186,2024-05-20,33,24,9,3.05,5.0,15.97,3,0.2
DRV-0392,2025-11-12,6,5,1,4.66,5.0,17.93,2,2.1
DRV-0305,2024-06-01,12,4,8,,5.0,8.66,2,6.3
DRV-0449,2025-12-17,17,14,3,2.59,4.0,7.74,0,1.4
DRV-0114,2025-06-17,11,3,8,4.3,3.0,14.9,0,2.5
DRV-0214,2025-10-05,26,18,8,4.51,3.0,15.39,0,7.1
DRV-0110,2026-02-04,39,35,4,4.51,4.0,11.51,1,6.8
DRV-0021,2024-08-23,12,10,2,4.33,2.0,7.38,3,6.6
DRV-0003,2024-10-25,7,1,6,3.07,4.0,16.74,2,5.4
DRV-0496,2025-04-05,36,29,7,4.74,1.0,10.11,2,0.5
DRV-0111,2024-04-13,39,30,9,2.98,0.0,18.43,1,1.7
DRV-0020,2025-02-12,35,20,15,3.27,1.0,15.64,2,5.4
DRV-0034,2024-11-14,37,22,15,3.04,1.0,17.86,3,4.3
DRV-0005,2025-01-22,39,25,14,4.06,5.0,7.58,2,0.6
DRV-0184,2026-01-30,18,3,15,,5.0,8.04,1,3.9
DRV-0422,2026-02-02,5,5,0,,1.0,7.87,0,3.6
DRV-0261,2025-12-01,5,4,1,4.9,3.0,18.93,0,2.9
DRV-0204,2025-04-30,9,8,1,3.53,3.0,14.08,3,4.7
DRV-0175,2024-04-30,27,22,5,2.75,,13.45,1,7.8
DRV-0280,2024-07-08,37,12,25,4.27,4.0,11.73,2,4.4
DRV-0315,2025-07-12,25,8,17,2.82,4.0,7.57,1,6.8
DRV-0269,2025-07-16,14,9,5,2.54,3.0,16.6,2,1.8
DRV-0032,2024-04-19,16,3,13,2.8,0.0,14.29,2,6.1
DRV-0425,2024-12-31,31,30,1,3.9,4.0,16.42,1,2.7
DRV-0428,2025-12-25,13,8,5,4.75,4.0,7.78,0,3.5
DRV-0097,2024-10-01,22,20,2,4.25,2.0,14.66,0,0.8
DRV-0369,2025-09-01,21,12,9,2.66,1.0,7.88,0,5.5
DRV-0122,2025-05-19,35,16,19,2.7,3.0,18.31,0,5.7
DRV-0121,2025-06-01,20,5,15,3.27,2.0,11.26,0,3.7
DRV-0253,2025-03-09,8,6,2,4.62,3.0,12.95,1,4.1
DRV-0016,2024-09-23,31,29,2,3.82,4.0,8.83,2,6.5
DRV-0219,2024-08-17,7,6,1,3.97,0.0,10.75,1,1.1
DRV-0443,2024-07-12,21,5,16,3.76,1.0,18.43,3,4.8
DRV-0142,2024-10-18,17,6,11,4.14,1.0,19.46,1,4.3
DRV-0432,2025-11-01,24,15,9,4.7,2.0,9.53,3,4.2
DRV-0098,2025-08-11,23,9,14,3.01,0.0,17.26,1,4.7
DRV-0116,2025-05-29,9,4,5,3.2,2.0,9.39,1,5.7
DRV-0221,2025-01-04,24,19,5,2.62,5.0,9.31,2,6.0
DRV-0071,2024-08-15,29,11,18,3.27,0.0,11.21,3,0.6
DRV-0217,2025-08-07,19,6,13,4.3,1.0,10.77,0,2.6
DRV-0048,2025-09-25,13,11,2,4.09,1.0,8.0,1,1.7
DRV-0337,2025-04-24,31,3,28,4.55,4.0,11.11,1,7.1
DRV-0331,2025-10-18,38,14,24,2.61,1.0,9.89,0,5.1
DRV-0369,2024-09-30,8,6,2,2.73,0.0,16.68,1,4.0
DRV-0295,2025-08-30,35,13,22,3.85,2.0,8.28,1,4.5
DRV-0076,2024-07-10,25,18,7,3.51,1.0,11.04,3,4.9
DRV-0136,2024-11-23,31,26,5,4.41,0.0,18.73,3,0.0
DRV-0057,2026-04-07,23,19,4,4.31,5.0,13.31,3,3.4
DRV-0188,2025-12-10,40,13,27,2.89,4.0,17.6,2,0.2
DRV-0261,2024-07-27,23,11,12,,1.0,15.02,2,2.1
DRV-0323,2026-01-11,32,16,16,4.97,5.0,9.49,0,5.9
DRV-0212,2025-02-02,34,3,31,4.28,0.0,10.48,2,4.2
DRV-0209,2024-06-09,14,13,1,4.91,5.0,15.05,2,4.4
DRV-0343,2024-05-14,26,9,17,4.5,3.0,13.39,3,2.6
DRV-0495,2025-08-13,24,23,1,3.83,5.0,9.54,3,8.0
DRV-0053,2024-11-28,23,16,7,,0.0,18.63,2,3.0
DRV-0278,2024-04-15,28,6,22,3.42,3.0,19.91,2,0.1
DRV-0464,2025-10-18,32,10,22,3.6,0.0,12.66,2,7.2
DRV-0163,2025-05-05,11,6,5,,,18.11,2,3.8
DRV-0385,2025-04-09,12,6,6,4.85,4.0,19.32,3,6.5
DRV-0414,2025-11-13,29,22,7,4.05,1.0,19.72,2,1.1
DRV-0291,2024-05-20,21,10,11,3.61,2.0,17.54,1,3.2
DRV-0322,2024-04-27,30,13,17,3.62,2.0,10.28,3,1.1
DRV-0340,2024-06-09,23,12,11,4.61,4.0,14.13,3,6.4
DRV-0433,2024-06-13,34,23,11,,3.0,17.74,1,1.3
DRV-0034,2025-09-06,17,11,6,4.68,5.0,17.6,1,2.8
DRV-0121,2025-02-02,39,24,15,2.56,1.0,18.11,1,5.7
DRV-0169,2025-04-28,23,17,6,4.49,4.0,16.97,0,6.4
DRV-0429,2024-11-21,8,6,2,3.67,1.0,7.36,2,4.6
DRV-0053,2025-06-11,15,6,9,3.04,2.0,9.12,2,1.2
DRV-0277,2026-01-13,27,8,19,3.79,3.0,17.29,3,2.2
DRV-0209,2024-08-03,28,25,3,2.82,5.0,14.55,0,2.4
DRV-0020,2024-09-26,22,7,15,3.99,2.0,9.73,2,1.9
DRV-0235,2025-05-23,9,3,6,4.81,5.0,7.79,0,2.5
DRV-0347,2026-04-06,11,7,4,4.02,5.0,19.55,2,0.2
DRV-0377,2024-11-03,14,10,4,3.67,4.0,18.24,1,4.7
DRV-0130,2024-06-06,16,7,9,3.45,1.0,14.46,2,2.9
DRV-0022,2024-08-27,15,11,4,4.63,3.0,6.3,3,7.4
DRV-0064,2025-01-14,14,7,7,4.04,3.0,10.26,0,5.9
DRV-0001,2025-07-19,19,4,15,3.01,3.0,15.65,0,3.6
DRV-0333,2025-11-17,23,4,19,4.58,3.0,14.39,0,6.1
DRV-0104,2024-09-04,22,13,9,4.61,0.0,17.44,3,2.8
DRV-0301,2025-12-01,7,6,1,4.89,1.0,17.82,2,6.3
DRV-0118,2025-08-21,16,9,7,4.37,3.0,7.93,3,6.6
DRV-0149,2024-06-23,23,19,4,4.85,4.0,19.03,1,7.3
DRV-0458,2025-09-06,35,17,18,2.83,0.0,15.81,2,1.8
