feedback_id,order_id,customer_id,rating,comment,feedback_date,feedback_type,would_recommend
FD-00012002,ORD-00035348,CUST-16391,3,Late delivery,2026-01-10 21:00:18,packaging,True
FD-00012003,ORD-00058673,CUST-03630,4,Late delivery,2025-03-08 06:00:18,packaging,False
FD-00012004,ORD-00094121,CUST-16943,4,Package damaged,2025-07-13 11:00:18,service,False
FD-00012005,ORD-00045171,CUST-09014,4,,2024-08-08 03:00:18,delivery,True
FD-00012006,ORD-00025095,CUST-10487,5,,2025-08-17 06:00:18,delivery,False
FD-00012007,ORD-00066746,CUST-13623,3,Late delivery,2026-03-13 00:00:18,service,True
FD-00012008,ORD-00088604,CUST-16960,1,Recommended!,2025-10-25 06:00:18,delivery,False
FD-00012009,ORD-00070348,CUST-14582,5,Excellent service,2025-11-30 20:00:18,service,False
FD-00012010,ORD-00070399,CUST-09984,3,Would order again,2025-03-29 19:00:18,delivery,True
FD-00012011,ORD-00024844,CUST-09279,5,,2024-06-22 11:00:18,packaging,True
FD-00012012,ORD-00082253,CUST-15551,2,Late delivery,2025-12-24 20:00:18,service,False
FD-00012013,ORD-00092520,CUST-11839,1,,2025-01-08 13:00:18,service,False
FD-00012014,ORD-00078945,CUST-10159,4,Could be better,2026-02-06 13:00:18,service,True
FD-00012015,ORD-00019836,CUST-07969,4,,2024-07-14 13:00:18,service,True
FD-00012016,ORD-00086988,CUST-18264,5,On time,2025-01-12 09:00:18,delivery,False
FD-00012017,ORD-00042091,CUST-17652,1,Recommended!,2024-10-31 20:00:18,service,True
FD-00012018,ORD-00054863,CUST-13684,4,Excellent service,2025-04-08 00:00:18,delivery,True
FD-00012019,ORD-00053719,CUST-00771,3,,2025-09-01 02:00:18,delivery,False
FD-00012020,ORD-00078179,CUST-07889,4,,2024-04-26 15:00:18,service,True
FD-00012021,ORD-00076575,CUST-16691,5,,2024-10-31 15:00:18,delivery,False
FD-00012022,ORD-00090711,CUST-03068,1,Excellent service,2024-07-23 07:00:18,delivery,False
FD-00012023,ORD-00099018,CUST-15791,5,,2026-04-10 02:00:18,service,False
FD-00012024,ORD-00089848,CUST-02060,1,Excellent service,2024-08-09 12:00:18,delivery,False
FD-00012025,ORD-00062033,CUST-08412,3,Not happy,2026-03-12 05:00:18,delivery,True
FD-00012026,ORD-00056462,CUST-00131,4,Excellent service,2024-05-08 02:00:18,service,True
FD-00012027,ORD-00037244,CUST-19375,5,Late delivery,2024-08-15 06:00:18,delivery,False
FD-00012028,ORD-00081883,CUST-15859,3,,2024-05-06 03:00:18,delivery,True
FD-00012029,ORD-00045661,CUST-15459,5,Would order again,2024-07-04 21:00:18,packaging,True
FD-00012030,ORD-00082554,CUST-07433,1,,2024-08-30 19:00:18,packaging,True
FD-00012031,ORD-00023136,CUST-08820,4,Could be better,2024-05-10 11:00:18,service,False
FD-00012032,ORD-00095998,CUST-07918,5,,2024-08-14 07:00:18,service,False
FD-00012033,ORD-00023993,CUST-07933,5,,2025-07-14 15:00:18,service,False
FD-00012034,ORD-00063711,CUST-06572,4,,2025-10-25 20:00:18,service,False
FD-00012035,ORD-00018076,CUST-18363,4,,2026-01-18 02:00:18,service,True
FD-00012036,ORD-00079930,CUST-18008,3,Great delivery!,2024-07-15 18:00:18,service,False
FD-00012037,ORD-00038260,CUST-12751,2,,2024-05-15 13:00:18,packaging,False
FD-00012038,ORD-00084513,CUST-03720,2,Recommended!,2025-12-27 19:00:18,packaging,True
FD-00012039,ORD-00085839,CUST-15908,1,,2024-11-03 17:00:18,service,True
FD-00012040,ORD-00097169,CUST-00525,4,Excellent service,2025-03-19 10:00:18,packaging,False
FD-00012041,ORD-00098484,CUST-14651,2,Recommended!,2024-05-21 10:00:18,service,True
FD-00012042,ORD-00009653,CUST-17979,1,Good,2024-09-21 20:00:18,packaging,False
FD-00012043,ORD-00035317,CUST-04822,5,,2025-02-12 17:00:18,delivery,False
FD-00012044,ORD-00047692,CUST-13247,3,,2025-11-05 01:00:18,service,False
FD-00012045,ORD-00095962,CUST-10172,1,Would order again,2025-01-01 23:00:18,delivery,False
FD-00012046,ORD-00019248,CUST-06105,5,,2024-09-19 05:00:18,packaging,True
FD-00012047,ORD-00083806,CUST-00069,2,Would order again,2024-09-01 09:00:18,service,True
FD-00012048,ORD-00057019,CUST-08802,2,Great delivery!,2026-03-22 23:00:18,service,False
FD-00012049,ORD-00053953,CUST-14239,3,,2025-03-10 14:00:18,delivery,True
FD-00012050,ORD-00038390,CUST-03205,2,,2025-09-23 04:00:18,delivery,False
FD-00012051,ORD-00022972,CUST-07640,3,Great delivery!,2024-04-14 00:00:18,packaging,False
FD-00012052,ORD-00045242,CUST-17540,4,Not happy,2024-10-08 07:00:18,packaging,True
FD-00012053,ORD-00017201,CUST-07537,1,Good,2026-03-08 16:00:18,service,False
FD-00012054,ORD-00096422,CUST-07839,5,Excellent service,2025-02-07 21:00:18,packaging,False
FD-00012055,ORD-00081482,CUST-02778,4,On time,2025-05-09 14:00:18,packaging,False
FD-00012056,ORD-00028345,CUST-07258,1,Package damaged,2024-07-18 18:00:18,delivery,False
FD-00012057,ORD-00045783,CUST-11412,2,Good,2026-01-03 19:00:18,packaging,True
FD-00012058,ORD-00012732,CUST-07391,1,Package damaged,2025-03-30 12:00:18,service,False
FD-00012059,ORD-00010300,CUST-01662,2,,2024-12-19 01:00:18,packaging,False
FD-00012060,ORD-00076164,CUST-17978,3,Very fast,2026-02-06 15:00:18,delivery,False
FD-00012061,ORD-00054928,CUST-15236,5,,2024-10-22 16:00:18,packaging,True
FD-00012062,ORD-00001384,CUST-01031,3,,2025-10-10 21:00:18,service,True
FD-00012063,ORD-00017632,CUST-00366,4,Not happy,2024-05-22 18:00:18,delivery,False
FD-00012064,ORD-00084952,CUST-11766,2,Very fast,2025-03-05 23:00:18,delivery,False
FD-00012065,ORD-00040197,CUST-10583,1,Would order again,2025-03-20 13:00:18,service,True
FD-00012066,ORD-00040200,CUST-10528,5,,2025-08-05 14:00:18,delivery,True
FD-00012067,ORD-00099364,CUST-00010,3,Great delivery!,2025-06-17 20:00:18,delivery,True
FD-00012068,ORD-00026076,CUST-03256,2,On time,2025-01-07 17:00:18,service,True
FD-00012069,ORD-00018986,CUST-05208,5,Late delivery,2025-04-02 02:00:18,packaging,False
FD-00012070,ORD-00047861,CUST-01588,5,Recommended!,2024-11-19 02:00:18,service,True
FD-00012071,ORD-00009270,CUST-03910,2,,2024-11-05 01:00:18,service,False
FD-00012072,ORD-00021111,CUST-03797,4,On time,2025-07-03 01:00:18,packaging,False
FD-00012073,ORD-00034094,CUST-02209,4,,2025-05-24 14:00:18,delivery,True
FD-00012074,ORD-00010034,CUST-19779,1,Would order again,2025-04-09 16:00:18,packaging,True
FD-00012075,ORD-00086456,CUST-15836,5,Good,2024-11-11 11:00:18,packaging,True
FD-00012076,ORD-00023321,CUST-06869,2,Would order again,2026-02-27 17:00:18,delivery,True
FD-00012077,ORD-00088886,CUST-07626,4,Good,2025-04-08 09:00:18,service,True
FD-00012078,ORD-00064170,CUST-15045,3,,2024-09-15 03:00:18,packaging,False
FD-00012079,ORD-00087097,CUST-17223,4,Not happy,2026-02-22 21:00:18,delivery,True
FD-00012080,ORD-00077157,CUST-15829,5,Late delivery,2025-06-13 05:00:18,delivery,False
FD-00012081,ORD-00082579,CUST-14405,5,Package damaged,2025-03-08 23:00:18,packaging,True
FD-00012082,ORD-00099790,CUST-11479,5,Excellent service,2025-03-14 12:00:18,service,False
FD-00012083,ORD-00069285,CUST-11022,4,Very fast,2025-01-07 19:00:18,packaging,True
FD-00012084,ORD-00066325,CUST-04818,2,Could be better,2025-01-27 10:00:18,packaging,True
FD-00012085,ORD-00095135,CUST-18406,5,Recommended!,2024-06-06 16:00:18,service,True
FD-00012086,ORD-00051272,CUST-16819,1,Recommended!,2026-01-16 23:00:18,packaging,True
FD-00012087,ORD-00066686,CUST-02617,5,,2026-03-03 23:00:18,packaging,True
FD-00012088,ORD-00038847,CUST-11440,3,,2025-02-14 05:00:18,service,False
FD-00012089,ORD-00091227,CUST-06791,2,Recommended!,2025-04-02 20:00:18,service,False
FD-00012090,ORD-00041586,CUST-03032,3,,2024-10-18 03:00:18,service,False
FD-00012091,ORD-00040023,CUST-19197,2,Good,2026-01-28 16:00:18,service,True
FD-00012092,ORD-00009303,CUST-10565,3,,2024-08-26 11:00:18,packaging,True
FD-00012093,ORD-00013615,CUST-15600,2,Would order again,2024-06-20 17:00:18,packaging,True
FD-00012094,ORD-00070171,CUST-04779,4,Would order again,2025-03-16 17:00:18,packaging,False
FD-00012095,ORD-00060097,CUST-17882,3,Very fast,2025-12-01 22:00:18,packaging,True
FD-00012096,ORD-00032882,CUST-17214,3,,2025-11-17 13:00:18,delivery,False
FD-00012097,ORD-00043810,CUST-03497,3,,2026-02-13 12:00:18,service,True
FD-00012098,ORD-00053408,CUST-14414,4,Great delivery!,2024-05-20 08:00:18,packaging,False
FD-00012099,ORD-00096762,CUST-01053,3,,2026-02-14 19:00:18,service,True
FD-00012100,ORD-00047054,CUST-02038,4,,2025-05-18 15:00:18,service,False
FD-00012101,ORD-00022516,CUST-04559,5,Excellent service,2026-01-12 01:00:18,delivery,False
FD-00012102,ORD-00035478,CUST-09779,2,Not happy,2026-02-13 23:00:18,service,False
FD-00012103,ORD-00016699,CUST-00823,3,Recommended!,2024-12-30 17:00:18,service,True
FD-00012104,ORD-00091719,CUST-15034,2,,2026-03-20 00:00:18,delivery,False
FD-00012105,ORD-00053732,CUST-00294,1,Could be better,2025-05-29 10:00:18,delivery,False
FD-00012106,ORD-00034718,CUST-00664,5,Not happy,2026-01-26 10:00:18,service,False
FD-00012107,ORD-00041382,CUST-04214,1,Late delivery,2025-01-08 20:00:18,service,True
FD-00012108,ORD-00080958,CUST-01992,3,,2026-02-15 03:00:18,delivery,True
FD-00012109,ORD-00013318,CUST-05382,2,Would order again,2025-08-15 17:00:18,service,False
FD-00012110,ORD-00045606,CUST-16964,5,Very fast,2025-01-08 10:00:18,delivery,True
FD-00012111,ORD-00039220,CUST-19038,3,Recommended!,2025-10-22 22:00:18,delivery,False
FD-00012112,ORD-00096071,CUST-15745,2,,2025-04-20 19:00:18,delivery,False
FD-00012113,ORD-00034049,CUST-14058,2,,2025-11-08 07:00:18,packaging,False
FD-00012114,ORD-00074572,CUST-17693,4,Very fast,2025-10-09 21:00:18,delivery,False
FD-00012115,ORD-00091404,CUST-13392,4,Package damaged,2025-07-30 23:00:18,service,False
FD-00012116,ORD-00070018,CUST-11659,4,,2024-08-31 00:00:18,packaging,False
FD-00012117,ORD-00036851,CUST-12361,4,Not happy,2026-02-04 00:00:18,service,False
FD-00012118,ORD-00072007,CUST-07164,1,Package damaged,2026-03-17 13:00:18,service,False
FD-00012119,ORD-00007765,CUST-05737,2,,2025-11-04 03:00:18,packaging,False
FD-00012120,ORD-00034397,CUST-18597,2,Good,2024-04-15 21:00:18,service,False
FD-00012121,ORD-00083245,CUST-13233,1,Excellent service,2025-07-26 11:00:18,delivery,True
FD-00012122,ORD-00010722,CUST-11552,3,Very fast,2025-07-26 19:00:18,delivery,False
FD-00012123,ORD-00094322,CUST-15170,1,,2025-01-29 03:00:18,packaging,True
FD-00012124,ORD-00027598,CUST-03460,4,,2024-10-22 10:00:18,service,True
FD-00012125,ORD-00041797,CUST-11994,2,Package damaged,2024-09-26 23:00:18,packaging,False
FD-00012126,ORD-00012002,CUST-13934,4,Package damaged,2024-06-17 14:00:18,delivery,True
FD-00012127,ORD-00046034,CUST-10633,3,Great delivery!,2024-09-20 10:00:18,delivery,True
FD-00012128,ORD-00007363,CUST-16406,2,Good,,delivery,False
FD-00012129,ORD-00065576,CUST-17968,2,Late delivery,2024-11-15 03:00:18,service,False
FD-00012130,ORD-00078299,CUST-19783,2,Could be better,2025-09-26 22:00:18,service,False
FD-00012131,ORD-00027067,CUST-06978,1,,2025-02-16 11:00:18,packaging,False
FD-00012132,ORD-00014482,CUST-09298,3,,2024-07-31 08:00:18,delivery,False
FD-00012133,ORD-00075033,CUST-08936,4,,2025-08-20 07:00:18,delivery,True
FD-00012134,ORD-00023393,CUST-07705,2,Package damaged,2025-08-23 11:00:18,packaging,True
FD-00012135,ORD-00092679,CUST-17994,2,Could be better,2024-05-20 15:00:18,delivery,True
FD-00012136,ORD-00070037,CUST-04993,1,On time,2024-11-22 05:00:18,delivery,False
FD-00012137,ORD-00069193,CUST-13947,4,,2025-03-17 14:00:18,service,True
FD-00012138,ORD-00000707,CUST-06445,3,Very fast,2025-01-17 20:00:18,service,True
FD-00012139,ORD-00090198,CUST-03567,3,,2025-10-06 22:00:18,delivery,True
FD-00012140,ORD-00024204,CUST-14059,1,,2024-08-02 18:00:18,service,False
FD-00012141,ORD-00048727,CUST-10729,5,Late delivery,2026-01-26 10:00:18,packaging,False
FD-00012142,ORD-00006283,CUST-07405,2,,2024-10-17 20:00:18,service,False
FD-00012143,ORD-00083914,CUST-16786,2,On time,2025-03-27 08:00:18,delivery,True
FD-00012144,ORD-00013028,CUST-19939,3,Recommended!,2025-06-20 12:00:18,delivery,True
FD-00012145,ORD-00090635,CUST-03029,1,Good,2024-05-21 21:00:18,packaging,True
FD-00012146,ORD-00096303,CUST-05749,5,Could be better,2025-03-17 21:00:18,service,False
FD-00012147,ORD-00042517,CUST-14616,3,,2026-04-05 17:00:18,service,False
FD-00012148,ORD-00047744,CUST-11554,1,Would order again,2026-02-21 00:00:18,service,True
FD-00012149,ORD-00095067,CUST-09486,1,Package damaged,2026-03-08 00:00:18,service,False
FD-00012150,ORD-00053900,CUST-19541,2,,2024-09-19 06:00:18,packaging,True
FD-00012151,ORD-00001317,CUST-19567,3,,2024-11-26 00:00:18,delivery,False
FD-00012152,ORD-00026243,CUST-02971,3,Package damaged,2025-06-13 06:00:18,packaging,True
FD-00012153,ORD-00073891,CUST-05513,2,Recommended!,2025-11-07 05:00:18,service,True
FD-00012154,ORD-00020419,CUST-18871,5,Good,2025-04-22 20:00:18,packaging,False
FD-00012155,ORD-00072601,CUST-00022,4,Excellent service,2026-01-04 14:00:18,packaging,True
FD-00012156,ORD-00031890,CUST-04529,5,,2026-01-20 07:00:18,service,False
FD-00012157,ORD-00088937,CUST-05440,5,,,delivery,True
FD-00012158,ORD-00041300,CUST-15611,4,,2026-01-07 11:00:18,service,True
FD-00012159,ORD-00001368,CUST-13793,4,Package damaged,2025-08-04 23:00:18,delivery,False
FD-00012160,ORD-00043740,CUST-15186,1,Very fast,2025-06-12 09:00:18,delivery,False
FD-00012161,ORD-00087195,CUST-10859,5,On time,2026-01-07 04:00:18,delivery,False
FD-00012162,ORD-00051961,CUST-12265,3,Good,,service,False
FD-00012163,ORD-00019761,CUST-07055,4,Could be better,2025-10-09 14:00:18,packaging,True
FD-00012164,ORD-00010231,CUST-08367,3,On time,2024-06-20 00:00:18,delivery,True
FD-00012165,ORD-00069037,CUST-02305,1,Very fast,2026-02-28 20:00:18,packaging,False
FD-00012166,ORD-00095013,CUST-18768,4,,2024-04-28 12:00:18,packaging,False
FD-00012167,ORD-00010958,CUST-05545,5,Very fast,2025-12-26 03:00:18,packaging,False
FD-00012168,ORD-00036402,CUST-18945,1,On time,2025-02-12 13:00:18,service,True
FD-00012169,ORD-00078455,CUST-00335,5,Very fast,2025-04-05 19:00:18,packaging,False
FD-00012170,ORD-00084989,CUST-08060,5,Good,2026-01-30 19:00:18,delivery,True
FD-00012171,ORD-00098571,CUST-07867,5,On time,2025-02-02 09:00:18,packaging,False
FD-00012172,ORD-00071618,CUST-15741,5,,2024-09-29 11:00:18,packaging,False
FD-00012173,ORD-00084671,CUST-00932,1,Could be better,2024-11-21 06:00:18,delivery,False
FD-00012174,ORD-00008886,CUST-14694,3,Could be better,2024-07-05 03:00:18,delivery,True
FD-00012175,ORD-00067169,CUST-02769,3,Very fast,2025-10-31 05:00:18,packaging,True
FD-00012176,ORD-00031909,CUST-07109,3,,2026-01-14 23:00:18,delivery,True
FD-00012177,ORD-00017959,CUST-19613,3,,2025-09-16 12:00:18,packaging,True
FD-00012178,ORD-00086049,CUST-03927,2,Late delivery,2025-10-05 01:00:18,service,False
FD-00012179,ORD-00050746,CUST-12542,2,On time,2024-12-18 09:00:18,packaging,True
FD-00012180,ORD-00093244,CUST-03435,2,Would order again,2025-06-25 03:00:18,service,False
FD-00012181,ORD-00012546,CUST-00294,1,Great delivery!,2026-03-12 13:00:18,delivery,True
FD-00012182,ORD-00000434,CUST-03531,3,Good,2024-11-05 12:00:18,delivery,True
FD-00012183,ORD-00058834,CUST-02639,5,Not happy,2025-01-07 01:00:18,service,False
FD-00012184,ORD-00096487,CUST-14751,2,Great delivery!,2025-01-14 02:00:18,delivery,False
FD-00012185,ORD-00013570,CUST-11726,2,,2025-07-28 02:00:18,packaging,True
FD-00012186,ORD-00092752,CUST-00556,4,,2024-08-20 17:00:18,service,True
FD-00012187,ORD-00030456,CUST-12977,1,,2025-10-16 12:00:18,service,False
FD-00012188,ORD-00072133,CUST-13541,1,Good,2025-03-29 02:00:18,packaging,False
FD-00012189,ORD-00020359,CUST-05405,2,,2025-09-14 04:00:18,packaging,False
FD-00012190,ORD-00008024,CUST-11428,4,Great delivery!,2025-06-08 16:00:18,packaging,False
FD-00012191,ORD-00059211,CUST-19109,5,Late delivery,2025-05-15 05:00:18,delivery,True
FD-00012192,ORD-00098959,CUST-05044,4,Late delivery,2025-04-09 17:00:18,service,True
FD-00012193,ORD-00082801,CUST-19522,1,Good,2024-09-08 10:00:18,packaging,False
FD-00012194,ORD-00028959,CUST-04117,2,Late delivery,2025-01-14 23:00:18,delivery,False
FD-00012195,ORD-00070589,CUST-01450,2,Could be better,2025-07-01 13:00:18,delivery,True
FD-00012196,ORD-00062219,CUST-12708,3,Could be better,2024-04-30 13:00:18,service,True
FD-00012197,ORD-00035352,CUST-16917,2,Not happy,2025-01-27 09:00:18,service,False
FD-00012198,ORD-00076590,CUST-07269,5,Good,2025-08-08 17:00:18,service,True
FD-00012199,ORD-00001885,CUST-05754,4,Late delivery,2025-02-14 17:00:18,service,False
FD-00012200,ORD-00040043,CUST-15736,5,Late delivery,2024-07-07 11:00:18,service,True
FD-00012201,ORD-00075729,CUST-00387,2,Would order again,2024-08-11 05:00:18,service,False
FD-00012202,ORD-00031194,CUST-00575,5,Package damaged,2025-01-22 23:00:18,delivery,True
FD-00012203,ORD-00076519,CUST-04277,3,Great delivery!,2025-11-13 06:00:18,delivery,False
FD-00012204,ORD-00054520,CUST-19673,4,Good,2025-11-20 15:00:18,packaging,True
FD-00012205,ORD-00069312,CUST-15247,5,Would order again,2024-10-26 23:00:18,delivery,True
FD-00012206,ORD-00086098,CUST-19167,2,On time,2026-01-17 17:00:18,service,False
FD-00012207,ORD-00047867,CUST-10078,3,,2026-02-27 02:00:18,service,False
FD-00012208,ORD-00005125,CUST-03362,2,,2025-04-04 17:00:18,delivery,False
FD-00012209,ORD-00074656,CUST-05313,4,,2024-05-22 16:00:18,packaging,False
FD-00012210,ORD-00097913,CUST-14413,4,Good,2024-04-29 16:00:18,packaging,False
FD-00012211,ORD-00091561,CUST-12843,5,Recommended!,2024-06-08 06:00:18,service,True
FD-00012212,ORD-00062370,CUST-17467,1,On time,2024-10-08 10:00:18,packaging,True
FD-00012213,ORD-00094483,CUST-11601,5,Could be better,2024-07-11 12:00:18,service,True
FD-00012214,ORD-00055189,CUST-02115,2,Package damaged,2025-10-16 03:00:18,packaging,False
FD-00012215,ORD-00085385,CUST-02255,5,Excellent service,2025-05-04 12:00:18,packaging,False
FD-00012216,ORD-00023338,CUST-06379,3,Package damaged,2025-04-12 18:00:18,packaging,False
FD-00012217,ORD-00080141,CUST-05993,3,Late delivery,2025-12-07 20:00:18,service,True
FD-00012218,ORD-00052178,CUST-03535,4,,2024-12-02 03:00:18,service,False
FD-00012219,ORD-00069372,CUST-01689,2,,2025-10-14 17:00:18,packaging,True
FD-00012220,ORD-00000317,CUST-11662,5,,2024-04-29 01:00:18,delivery,False
FD-00012221,ORD-00091704,CUST-06209,5,On time,2024-08-28 09:00:18,packaging,True
FD-00012222,ORD-00008987,CUST-02909,5,,2024-04-27 13:00:18,service,True
FD-00012223,ORD-00001373,CUST-18251,3,Could be better,2025-02-28 23:00:18,delivery,False
FD-00012224,ORD-00061599,CUST-07873,2,Package damaged,2025-04-19 09:00:18,delivery,True
FD-00012225,ORD-00038335,CUST-06066,3,Recommended!,2025-10-23 05:00:18,service,False
FD-00012226,ORD-00039226,CUST-16465,4,Good,2025-04-07 16:00:18,service,False
FD-00012227,ORD-00095286,CUST-03669,1,,2025-03-02 22:00:18,service,False
FD-00012228,ORD-00026757,CUST-18563,4,,2025-03-14 04:00:18,delivery,True
FD-00012229,ORD-00087309,CUST-07512,1,Late delivery,2026-03-19 13:00:18,packaging,True
FD-00012230,ORD-00065357,CUST-01134,5,,2024-11-28 15:00:18,packaging,True
FD-00012231,ORD-00020187,CUST-14321,3,Excellent service,2026-01-03 00:00:18,delivery,True
FD-00012232,ORD-00068372,CUST-02804,1,Package damaged,2025-06-24 08:00:18,service,True
FD-00012233,ORD-00016659,CUST-09752,4,Late delivery,2025-05-01 10:00:18,service,True
FD-00012234,ORD-00065078,CUST-04787,5,,2024-10-29 11:00:18,delivery,True
FD-00012235,ORD-00034421,CUST-07888,1,,,service,True
FD-00012236,ORD-00095061,CUST-16716,1,Would order again,2025-07-30 14:00:18,service,False
FD-00012237,ORD-00071178,CUST-01894,3,Would order again,2025-09-24 19:00:18,service,False
FD-00012238,ORD-00012031,CUST-08414,5,Not happy,2026-02-16 13:00:18,packaging,False
FD-00012239,ORD-00071972,CUST-09600,4,,2025-06-16 13:00:18,delivery,True
FD-00012240,ORD-00057914,CUST-17495,4,,2025-08-15 03:00:18,delivery,True
FD-00012241,ORD-00070751,CUST-05988,1,Excellent service,2026-03-16 11:00:18,packaging,False
FD-00012242,ORD-00012382,CUST-19834,3,Great delivery!,2025-02-22 12:00:18,delivery,False
FD-00012243,ORD-00022412,CUST-04829,4,,2024-09-26 08:00:18,service,True
FD-00012244,ORD-00076015,CUST-06182,4,Excellent service,2026-01-11 12:00:18,service,True
FD-00012245,ORD-00075681,CUST-12523,1,,2026-01-16 12:00:18,service,True
FD-00012246,ORD-00075786,CUST-07710,4,Very fast,2025-06-06 17:00:18,packaging,True
FD-00012247,ORD-00023207,CUST-00645,2,Great delivery!,2026-04-07 22:00:18,packaging,False
FD-00012248,ORD-00003342,CUST-05414,1,Package damaged,2025-09-14 22:00:18,delivery,True
FD-00012249,ORD-00030142,CUST-05785,2,Very fast,2026-02-27 13:00:18,service,False
FD-00012250,ORD-00030997,CUST-17467,1,Late delivery,2024-06-16 05:00:18,delivery,False
FD-00012251,ORD-00020595,CUST-13816,1,Great delivery!,2024-12-17 06:00:18,packaging,False
FD-00012252,ORD-00004446,CUST-12536,5,Would order again,2025-12-14 15:00:18,service,False
